Mail_Return_Rate_CEN_2010,Tot_Population_CEN_2010
76.599999999999994,724
78.200000000000003,2821
87.299999999999997,1430
85.200000000000003,992
92.099999999999994,934
73.0,2165
69.0,1394
53.0,1005
73.5,2829
74.599999999999994,1137
84.200000000000003,1520
70.700000000000003,1029
94.5,1355
77.700000000000003,2487
82.0,1680
83.0,816
85.200000000000003,1269
82.0,1598
76.5,1123
86.099999999999994,1261
87.400000000000006,962
89.400000000000006,1081
77.200000000000003,2119
80.599999999999994,2315
83.700000000000003,2088
66.0,1270
91.299999999999997,1743
89.299999999999997,1301
68.099999999999994,2855
82.099999999999994,1340
81.5,2186
90.200000000000003,709
78.5,1503
74.299999999999997,1117
81.799999999999997,804
79.5,679
77.700000000000003,1155
74.299999999999997,1051
82.299999999999997,1886
75.700000000000003,2100
86.200000000000003,6115
84.099999999999994,2300
83.0,1344
60.799999999999997,807
60.399999999999999,796
69.099999999999994,2483
76.400000000000006,2746
71.099999999999994,716
73.700000000000003,879
71.900000000000006,1154
78.5,3728
73.599999999999994,2363
71.0,1481
76.0,1976
69.5,1305
80.799999999999997,1194
76.799999999999997,1408
76.799999999999997,1089
77.599999999999994,1392
79.0,507
80.099999999999994,1005
76.400000000000006,1069
65.900000000000006,1433
77.700000000000003,645
61.899999999999999,1543
95.0,1414
79.700000000000003,1738
78.400000000000006,1361
84.5,1713
86.900000000000006,906
61.799999999999997,915
58.299999999999997,1258
65.700000000000003,912
79.0,2509
77.5,1953
79.5,2300
65.400000000000006,657
78.799999999999997,725
74.900000000000006,1398
72.0,706
73.900000000000006,1166
84.5,2797
84.099999999999994,649
70.200000000000003,567
82.599999999999994,1047
77.400000000000006,1062
84.299999999999997,2406
67.599999999999994,2764
84.0,997
76.799999999999997,1243
85.200000000000003,1857
86.700000000000003,776
90.200000000000003,1463
75.700000000000003,1391
91.5,862
79.900000000000006,1001
81.599999999999994,2306
69.299999999999997,1912
81.799999999999997,158
69.700000000000003,1189
76.599999999999994,3741
85.099999999999994,1180
87.299999999999997,1844
90.099999999999994,821
80.5,1233
83.599999999999994,1692
84.0,1743
76.099999999999994,1064
78.900000000000006,645
76.0,1423
75.200000000000003,2223
82.5,1164
80.299999999999997,1598
73.099999999999994,1423
81.599999999999994,3675
71.599999999999994,860
65.599999999999994,2169
92.099999999999994,841
83.0,1093
87.299999999999997,2266
81.0,1116
78.299999999999997,1200
85.099999999999994,1007
65.299999999999997,664
70.900000000000006,1312
82.400000000000006,1242
70.200000000000003,1090
86.900000000000006,525
76.5,1403
71.900000000000006,922
87.799999999999997,2810
82.700000000000003,1272
74.900000000000006,666
58.600000000000001,790
72.5,1081
75.099999999999994,1780
81.900000000000006,580
74.299999999999997,1216
78.799999999999997,2719
74.599999999999994,1620
58.600000000000001,9658
78.5,1250
83.400000000000006,1353
87.599999999999994,1126
84.5,1329
86.599999999999994,772
84.5,2165
81.900000000000006,3433
81.599999999999994,1253
85.5,1598
89.200000000000003,1233
77.5,2376
76.400000000000006,1868
81.400000000000006,850
80.0,975
87.099999999999994,1100
90.099999999999994,946
80.5,704
86.299999999999997,955
79.099999999999994,1013
83.5,670
90.099999999999994,2500
88.599999999999994,825
77.099999999999994,5107
81.5,1709
54.600000000000001,2096
76.700000000000003,1674
78.700000000000003,941
81.700000000000003,782
86.799999999999997,1042
58.399999999999999,1178
71.200000000000003,2235
73.200000000000003,1232
79.799999999999997,941
91.599999999999994,1284
85.299999999999997,1672
85.299999999999997,1155
74.700000000000003,986
78.299999999999997,840
71.599999999999994,1735
83.599999999999994,567
82.599999999999994,1929
67.5,841
79.799999999999997,1118
68.400000000000006,845
84.0,1448
80.400000000000006,1727
71.700000000000003,3254
78.799999999999997,912
83.900000000000006,769
76.700000000000003,1510
55.5,1110
43.399999999999999,1950
86.400000000000006,2704
83.900000000000006,1642
90.599999999999994,1023
54.0,1733
73.0,1816
65.099999999999994,560
86.5,678
92.599999999999994,981
84.299999999999997,1177
77.5,755
85.900000000000006,2460
0.0,2
58.0,740
81.0,2194
90.0,955
85.799999999999997,846
76.700000000000003,325
63.299999999999997,378
77.299999999999997,653
84.0,959
51.100000000000001,656
76.200000000000003,1446
88.900000000000006,1115
75.599999999999994,2466
73.599999999999994,2199
64.200000000000003,1134
82.0,1311
72.099999999999994,1560
77.099999999999994,1174
87.200000000000003,1485
89.099999999999994,1375
80.599999999999994,3089
85.599999999999994,1032
77.799999999999997,2742
76.099999999999994,1948
78.900000000000006,2539
65.400000000000006,1621
77.799999999999997,811
85.799999999999997,981
89.099999999999994,1158
73.799999999999997,1152
72.5,2348
84.700000000000003,1827
93.599999999999994,650
82.299999999999997,1117
86.099999999999994,1325
65.299999999999997,2288
75.799999999999997,2950
73.599999999999994,826
71.599999999999994,1008
85.200000000000003,749
82.900000000000006,637
82.299999999999997,904
87.700000000000003,2073
73.099999999999994,966
77.299999999999997,1109
87.400000000000006,1222
87.599999999999994,717
79.0,2877
89.599999999999994,2207
79.200000000000003,1057
83.799999999999997,736
69.599999999999994,326
79.299999999999997,1222
74.599999999999994,1404
82.200000000000003,834
68.799999999999997,1825
69.099999999999994,2072
89.0,866
88.400000000000006,1778
77.0,2361
76.799999999999997,683
84.299999999999997,569
82.200000000000003,1145
78.5,3170
94.900000000000006,674
79.900000000000006,3012
76.5,2237
77.200000000000003,1499
74.099999999999994,545
69.299999999999997,873
82.799999999999997,1528
64.599999999999994,756
89.200000000000003,1273
87.200000000000003,622
82.200000000000003,1972
91.099999999999994,717
70.799999999999997,1540
76.099999999999994,1438
83.299999999999997,711
86.299999999999997,1014
68.299999999999997,884
84.299999999999997,2017
92.200000000000003,1040
84.099999999999994,637
80.599999999999994,1588
88.099999999999994,629
75.200000000000003,713
82.0,959
68.099999999999994,1191
76.799999999999997,539
80.200000000000003,811
72.200000000000003,831
76.799999999999997,1145
74.5,877
85.599999999999994,1255
71.700000000000003,2209
88.799999999999997,907
86.599999999999994,734
86.099999999999994,1891
83.400000000000006,1996
79.5,971
88.700000000000003,909
76.900000000000006,1632
86.900000000000006,1534
79.0,1361
65.700000000000003,1089
68.700000000000003,674
71.0,1290
79.299999999999997,1160
76.299999999999997,670
82.0,3971
75.400000000000006,834
81.099999999999994,1540
73.200000000000003,1928
69.799999999999997,1428
77.900000000000006,1502
82.400000000000006,972
81.700000000000003,568
87.799999999999997,632
82.400000000000006,851
92.5,1100
75.400000000000006,1073
84.599999999999994,1736
86.299999999999997,1150
78.599999999999994,2938
81.599999999999994,1152
75.700000000000003,938
88.700000000000003,941
89.799999999999997,966
91.0,1305
78.799999999999997,571
69.0,675
84.299999999999997,2766
91.400000000000006,1412
66.200000000000003,519
91.299999999999997,1192
65.599999999999994,906
75.099999999999994,1121
73.599999999999994,1122
82.799999999999997,1817
81.799999999999997,1627
76.0,1797
81.0,1066
90.299999999999997,3172
75.799999999999997,1637
75.0,841
79.599999999999994,968
76.599999999999994,473
79.599999999999994,957
86.0,597
91.799999999999997,1298
66.700000000000003,2798
72.5,1498
85.900000000000006,2549
65.700000000000003,1559
86.299999999999997,921
86.700000000000003,920
77.799999999999997,965
75.799999999999997,1398
82.200000000000003,1944
88.5,2352
84.799999999999997,1111
86.400000000000006,2589
83.700000000000003,1316
63.899999999999999,1750
70.099999999999994,1080
79.099999999999994,969
69.799999999999997,926
86.299999999999997,2120
85.0,2747
90.200000000000003,899
57.299999999999997,2048
84.900000000000006,589
90.099999999999994,418
85.900000000000006,1452
81.599999999999994,2242
86.0,1292
90.099999999999994,1650
65.799999999999997,1189
88.700000000000003,1115
76.700000000000003,1072
74.799999999999997,1213
80.200000000000003,1005
65.900000000000006,1150
77.299999999999997,2514
79.0,2068
63.100000000000001,1084
86.099999999999994,2358
81.900000000000006,1385
88.599999999999994,3153
90.599999999999994,717
59.799999999999997,883
56.0,1953
88.299999999999997,738
74.5,1820
80.0,1287
92.0,1150
85.900000000000006,744
86.0,1523
77.700000000000003,6915
90.200000000000003,716
74.299999999999997,2687
88.099999999999994,1927
87.5,1660
87.099999999999994,832
86.099999999999994,771
79.799999999999997,1241
81.099999999999994,1200
86.5,1548
82.900000000000006,1774
58.799999999999997,760
91.5,1568
83.0,1351
80.900000000000006,3594
87.200000000000003,2807
85.799999999999997,1607
60.299999999999997,1611
90.799999999999997,712
35.100000000000001,504
76.900000000000006,1953
83.200000000000003,1933
68.200000000000003,1717
84.299999999999997,837
83.900000000000006,1048
83.5,898
87.200000000000003,2278
81.400000000000006,1175
72.099999999999994,1109
88.5,952
72.400000000000006,990
82.700000000000003,1053
70.400000000000006,1987
86.0,632
78.900000000000006,1546
84.599999999999994,1099
84.299999999999997,1007
74.099999999999994,787
86.799999999999997,698
83.299999999999997,1046
85.200000000000003,772
77.900000000000006,1428
58.600000000000001,1174
81.799999999999997,1797
87.599999999999994,1916
67.700000000000003,1915
82.799999999999997,866
85.099999999999994,745
70.900000000000006,945
83.799999999999997,1324
77.099999999999994,1717
87.0,1719
73.200000000000003,1184
74.5,1559
82.299999999999997,2176
69.599999999999994,950
75.299999999999997,1729
70.299999999999997,1525
85.400000000000006,1775
83.0,1856
70.599999999999994,1161
80.099999999999994,1074
80.0,1268
92.900000000000006,2291
75.200000000000003,1298
80.400000000000006,947
92.900000000000006,755
79.099999999999994,2107
90.599999999999994,1701
77.299999999999997,1508
80.400000000000006,1876
66.700000000000003,780
75.400000000000006,1443
71.0,1067
71.400000000000006,5586
57.700000000000003,2252
71.400000000000006,1327
82.799999999999997,659
83.700000000000003,1842
76.900000000000006,14801
74.799999999999997,1788
80.099999999999994,1681
92.599999999999994,1203
84.700000000000003,1756
68.200000000000003,1307
61.100000000000001,1111
81.200000000000003,1089
85.299999999999997,1729
79.099999999999994,1117
74.700000000000003,758
83.400000000000006,1245
85.900000000000006,949
88.299999999999997,6080
83.799999999999997,921
83.299999999999997,980
79.700000000000003,832
61.700000000000003,1022
64.400000000000006,884
65.799999999999997,1345
70.5,849
82.200000000000003,1566
78.900000000000006,2226
90.0,748
62.5,1877
87.799999999999997,1401
71.799999999999997,2757
85.700000000000003,1788
83.900000000000006,1842
72.099999999999994,2297
81.900000000000006,907
87.099999999999994,2386
73.900000000000006,478
83.900000000000006,1374
67.5,983
79.200000000000003,1311
92.0,1082
64.900000000000006,512
84.0,2139
77.5,1472
82.900000000000006,1848
79.799999999999997,908
84.900000000000006,1934
78.0,1079
75.900000000000006,4542
81.700000000000003,1442
86.900000000000006,1157
80.900000000000006,1657
81.400000000000006,1008
87.299999999999997,1758
88.599999999999994,1946
77.299999999999997,1091
76.5,1455
65.799999999999997,2976
72.599999999999994,914
71.299999999999997,2561
62.600000000000001,980
79.200000000000003,2570
77.200000000000003,1343
72.299999999999997,1265
79.400000000000006,731
78.599999999999994,1552
86.299999999999997,1129
82.299999999999997,1136
87.700000000000003,805
77.0,862
77.700000000000003,1113
91.900000000000006,685
92.5,1423
74.299999999999997,670
71.0,876
60.700000000000003,1701
83.700000000000003,1136
88.099999999999994,1641
94.900000000000006,276
78.900000000000006,726
74.900000000000006,1765
85.900000000000006,1198
81.900000000000006,625
86.400000000000006,1848
64.599999999999994,1384
60.399999999999999,2078
80.099999999999994,1060
86.5,1047
80.599999999999994,1550
86.599999999999994,772
81.299999999999997,1722
70.099999999999994,2384
82.900000000000006,1366
76.400000000000006,733
91.799999999999997,918
80.200000000000003,2473
78.799999999999997,1062
83.799999999999997,1814
85.200000000000003,1530
83.5,1138
70.299999999999997,1533
84.299999999999997,1534
71.299999999999997,1823
72.099999999999994,1727
78.599999999999994,901
77.400000000000006,1032
82.900000000000006,1371
86.700000000000003,2167
85.099999999999994,903
63.200000000000003,3309
88.400000000000006,2610
85.5,1983
69.299999999999997,2138
90.5,779
84.700000000000003,1533
84.900000000000006,1478
68.400000000000006,1134
75.0,1751
84.599999999999994,780
87.099999999999994,756
88.099999999999994,1582
77.400000000000006,2079
81.599999999999994,737
87.200000000000003,1813
92.900000000000006,1651
76.400000000000006,758
80.700000000000003,2251
83.599999999999994,1619
87.599999999999994,1348
88.700000000000003,2464
65.099999999999994,1197
71.900000000000006,818
74.200000000000003,2012
77.400000000000006,1207
80.400000000000006,1676
82.400000000000006,1301
72.099999999999994,1802
80.0,1215
76.799999999999997,1335
86.0,1015
87.599999999999994,1240
66.799999999999997,1080
75.900000000000006,2498
92.299999999999997,889
62.899999999999999,840
86.200000000000003,1300
83.200000000000003,750
66.0,1410
90.5,891
90.400000000000006,1206
76.900000000000006,893
83.700000000000003,783
89.0,735
81.700000000000003,1389
67.400000000000006,1188
88.599999999999994,679
91.200000000000003,984
81.599999999999994,1226
76.5,2403
74.799999999999997,908
77.099999999999994,980
70.299999999999997,1278
90.900000000000006,1941
70.400000000000006,1213
73.0,1757
66.700000000000003,671
73.200000000000003,1372
76.0,1453
89.799999999999997,719
68.200000000000003,1302
76.099999999999994,1086
77.400000000000006,916
71.299999999999997,1802
80.900000000000006,1370
86.299999999999997,2106
82.700000000000003,1523
83.900000000000006,1416
86.700000000000003,1853
81.0,1037
71.700000000000003,1170
87.700000000000003,1445
72.799999999999997,739
82.900000000000006,774
84.900000000000006,1714
79.099999999999994,1491
59.799999999999997,583
85.799999999999997,1052
80.799999999999997,1501
76.900000000000006,1361
78.200000000000003,584
92.400000000000006,985
69.299999999999997,790
70.299999999999997,1028
79.599999999999994,769
68.599999999999994,1122
85.799999999999997,1189
83.700000000000003,2775
83.5,539
80.400000000000006,1131
84.700000000000003,1025
76.799999999999997,862
77.0,1222
79.5,1166
89.099999999999994,1473
79.0,787
73.5,1249
91.299999999999997,980
79.299999999999997,876
76.400000000000006,779
82.099999999999994,1387
70.799999999999997,964
82.900000000000006,719
75.599999999999994,833
64.400000000000006,553
76.0,887
73.599999999999994,1784
76.700000000000003,780
83.299999999999997,641
73.799999999999997,609
74.299999999999997,839
86.5,986
70.400000000000006,1131
73.400000000000006,1128
84.700000000000003,936
76.400000000000006,604
77.200000000000003,815
93.299999999999997,1151
80.5,2115
91.099999999999994,1007
78.0,671
67.599999999999994,2120
77.700000000000003,1612
77.299999999999997,1829
57.5,658
82.099999999999994,2605
92.400000000000006,1112
80.700000000000003,2723
69.5,2218
84.900000000000006,1350
66.700000000000003,2755
91.200000000000003,1008
53.5,1463
77.299999999999997,1515
83.5,1320
81.900000000000006,1755
85.400000000000006,981
61.899999999999999,1658
88.799999999999997,868
87.099999999999994,1059
78.700000000000003,1987
82.0,1155
86.799999999999997,2429
69.299999999999997,541
88.299999999999997,961
87.400000000000006,893
88.099999999999994,1499
64.099999999999994,1885
81.900000000000006,1374
87.700000000000003,881
76.400000000000006,749
82.400000000000006,1189
79.0,964
83.0,799
61.5,1267
90.200000000000003,733
83.900000000000006,1346
88.700000000000003,3854
86.900000000000006,958
85.599999999999994,756
70.700000000000003,1108
74.799999999999997,785
79.099999999999994,912
71.099999999999994,701
78.799999999999997,794
71.299999999999997,2780
67.599999999999994,1371
70.799999999999997,1096
82.299999999999997,1103
71.099999999999994,1451
70.0,867
75.099999999999994,1494
91.900000000000006,598
78.299999999999997,899
72.0,1609
84.599999999999994,2120
77.700000000000003,1221
73.099999999999994,787
83.400000000000006,1147
75.099999999999994,1237
81.700000000000003,633
86.200000000000003,1810
89.799999999999997,2369
77.400000000000006,1059
78.299999999999997,707
82.700000000000003,1483
81.400000000000006,861
70.099999999999994,1099
73.900000000000006,1067
85.0,1775
88.700000000000003,1375
92.599999999999994,863
74.099999999999994,771
92.400000000000006,2443
83.099999999999994,1750
80.900000000000006,2185
80.400000000000006,2784
61.100000000000001,965
81.599999999999994,1007
82.700000000000003,1329
78.5,1576
77.599999999999994,746
67.0,1414
82.400000000000006,2477
72.099999999999994,1243
94.599999999999994,1179
87.099999999999994,983
80.0,1177
80.299999999999997,3235
73.5,2195
76.700000000000003,1873
74.599999999999994,1766
80.799999999999997,2012
81.5,721
83.0,1076
81.700000000000003,877
84.0,1439
81.799999999999997,2436
79.099999999999994,850
83.5,816
85.700000000000003,1063
80.0,604
89.799999999999997,1087
80.799999999999997,624
73.900000000000006,889
81.799999999999997,822
84.400000000000006,1499
49.5,573
89.900000000000006,1894
81.900000000000006,542
86.099999999999994,2341
84.099999999999994,742
88.599999999999994,868
77.200000000000003,2236
78.0,660
84.5,1317
84.200000000000003,1479
83.0,1146
75.400000000000006,2249
56.5,1405
64.799999999999997,1600
87.400000000000006,1472
77.299999999999997,2013
80.299999999999997,978
88.900000000000006,854
78.200000000000003,1122
76.599999999999994,951
79.099999999999994,1473
75.299999999999997,1755
83.799999999999997,1014
92.299999999999997,1663
75.599999999999994,1249
85.200000000000003,955
77.400000000000006,2527
82.799999999999997,615
86.700000000000003,841
79.0,886
81.900000000000006,759
87.0,586
87.900000000000006,840
75.0,1790
73.099999999999994,777
83.200000000000003,962
65.599999999999994,1096
82.700000000000003,1528
65.5,1179
57.899999999999999,1084
77.5,2288
82.099999999999994,786
89.299999999999997,3776
78.5,2525
71.900000000000006,1273
74.5,741
78.700000000000003,2805
91.5,834
71.700000000000003,1494
87.400000000000006,528
85.599999999999994,1718
78.599999999999994,1107
69.400000000000006,2352
80.200000000000003,1525
77.099999999999994,2191
87.299999999999997,1968
71.799999999999997,805
88.200000000000003,1390
78.400000000000006,690
73.0,688
83.599999999999994,1676
91.0,682
89.5,990
91.599999999999994,1353
76.599999999999994,1473
76.299999999999997,626
75.599999999999994,128
86.0,1667
80.200000000000003,1305
75.0,1004
90.5,1071
82.799999999999997,1123
81.599999999999994,2028
74.799999999999997,630
73.599999999999994,1216
93.799999999999997,1707
57.5,126
80.799999999999997,1231
77.700000000000003,1280
85.5,1086
73.700000000000003,1872
67.599999999999994,2353
75.099999999999994,859
90.200000000000003,1522
88.0,2516
74.700000000000003,906
83.400000000000006,1519
78.099999999999994,922
81.400000000000006,2454
87.700000000000003,1836
83.5,1006
83.299999999999997,1477
83.299999999999997,1901
90.599999999999994,1672
51.0,1456
77.200000000000003,693
83.400000000000006,3679
90.0,931
94.099999999999994,971
61.799999999999997,2028
58.0,870
85.400000000000006,1107
79.900000000000006,1866
82.5,1173
73.0,1011
69.299999999999997,1635
80.400000000000006,1250
57.5,588
76.900000000000006,561
72.799999999999997,1444
84.599999999999994,1079
86.200000000000003,1076
89.400000000000006,642
91.799999999999997,693
73.099999999999994,2645
85.099999999999994,805
63.799999999999997,1335
83.099999999999994,1181
90.799999999999997,804
90.099999999999994,3487
73.799999999999997,983
89.799999999999997,862
78.299999999999997,683
76.0,2701
74.099999999999994,3556
84.099999999999994,1031
62.799999999999997,1434
61.299999999999997,43
83.200000000000003,2330
89.900000000000006,1659
83.599999999999994,1207
84.099999999999994,1166
84.299999999999997,1204
90.799999999999997,1586
85.5,1028
80.400000000000006,1309
82.299999999999997,863
72.299999999999997,760
80.900000000000006,1261
81.0,1190
88.299999999999997,749
76.900000000000006,997
84.200000000000003,720
75.299999999999997,2722
75.299999999999997,2117
78.900000000000006,1195
74.599999999999994,1671
69.400000000000006,2519
86.799999999999997,964
65.599999999999994,853
89.400000000000006,1089
82.700000000000003,662
84.200000000000003,2509
82.400000000000006,1610
64.299999999999997,3453
68.400000000000006,587
88.599999999999994,1240
85.400000000000006,902
84.5,1402
88.299999999999997,1327
74.099999999999994,1498
83.299999999999997,1338
64.599999999999994,1305
81.900000000000006,1285
88.299999999999997,983
65.0,3026
89.5,1720
78.099999999999994,1060
84.599999999999994,1326
83.799999999999997,1369
70.700000000000003,681
88.099999999999994,596
81.0,835
68.900000000000006,1402
74.599999999999994,1399
75.700000000000003,860
84.5,680
91.700000000000003,1062
85.900000000000006,2458
90.799999999999997,952
86.099999999999994,1273
90.5,1120
85.799999999999997,714
67.5,1082
89.200000000000003,980
85.200000000000003,1549
87.900000000000006,1462
83.700000000000003,5107
83.0,681
83.700000000000003,2482
83.099999999999994,986
92.099999999999994,854
81.700000000000003,1233
75.200000000000003,1269
81.0,912
79.5,1426
63.899999999999999,607
88.200000000000003,2573
75.599999999999994,2787
88.700000000000003,672
71.200000000000003,1318
75.200000000000003,1737
80.799999999999997,1888
81.700000000000003,1216
84.200000000000003,2362
80.200000000000003,908
84.5,519
67.5,1324
77.5,745
84.299999999999997,751
84.599999999999994,1553
88.700000000000003,737
88.099999999999994,2646
90.299999999999997,693
80.5,1712
78.700000000000003,453
77.700000000000003,489
86.400000000000006,599
73.5,790
82.799999999999997,904
71.900000000000006,1100
69.200000000000003,792
73.299999999999997,1412
81.599999999999994,980
82.0,1954
86.099999999999994,683
89.200000000000003,859
84.299999999999997,1043
82.400000000000006,1159
79.5,739
85.200000000000003,1890
56.200000000000003,1519
67.5,1729
77.900000000000006,1239
79.400000000000006,2264
90.099999999999994,1273
87.5,1388
77.200000000000003,3031
77.099999999999994,1166
83.400000000000006,965
80.400000000000006,2179
79.299999999999997,1909
79.099999999999994,1875
64.5,2341
86.0,768
79.0,878
53.0,1733
49.600000000000001,1024
80.200000000000003,697
90.400000000000006,860
76.400000000000006,1299
84.0,1514
75.599999999999994,863
87.299999999999997,765
79.099999999999994,1850
81.200000000000003,1706
89.599999999999994,1109
100.0,2380
79.0,1674
88.400000000000006,797
90.400000000000006,860
80.0,1132
78.099999999999994,966
81.0,2261
68.0,922
54.5,2479
88.099999999999994,801
85.200000000000003,1580
81.700000000000003,1419
85.900000000000006,2546
62.5,1616
74.599999999999994,1703
88.200000000000003,1862
79.200000000000003,1777
87.200000000000003,1238
78.5,725
73.099999999999994,857
85.700000000000003,873
84.200000000000003,2238
94.099999999999994,1610
89.200000000000003,1317
84.599999999999994,1127
83.5,995
87.400000000000006,1004
81.0,622
83.200000000000003,1013
80.700000000000003,2244
87.599999999999994,899
71.400000000000006,1546
77.599999999999994,1987
92.599999999999994,1048
65.299999999999997,984
61.0,1833
76.200000000000003,728
80.400000000000006,1402
100.0,550
82.700000000000003,2072
76.400000000000006,828
64.5,1000
86.599999999999994,1202
80.599999999999994,1921
83.900000000000006,860
83.5,3830
82.099999999999994,1746
81.900000000000006,952
74.099999999999994,1053
82.799999999999997,978
75.799999999999997,2225
71.5,1132
84.299999999999997,1054
76.700000000000003,1295
83.900000000000006,1543
83.299999999999997,898
81.599999999999994,646
85.799999999999997,1953
92.200000000000003,1147
83.0,1725
88.900000000000006,1193
83.099999999999994,1306
93.200000000000003,1325
78.0,1089
78.099999999999994,2721
67.400000000000006,508
63.299999999999997,1896
78.299999999999997,884
85.700000000000003,2326
81.0,687
67.599999999999994,1066
85.099999999999994,1702
84.200000000000003,1485
75.700000000000003,1102
79.0,593
83.700000000000003,978
83.900000000000006,1269
68.099999999999994,965
79.5,1659
77.200000000000003,2992
89.400000000000006,1759
80.0,1991
78.700000000000003,851
90.299999999999997,1485
69.900000000000006,757
70.400000000000006,1072
69.5,747
97.599999999999994,440
78.0,2185
63.200000000000003,3514
71.299999999999997,2104
85.0,929
72.599999999999994,1047
76.599999999999994,980
85.299999999999997,1115
85.099999999999994,768
83.299999999999997,1245
82.099999999999994,2983
78.700000000000003,1304
78.700000000000003,1111
81.0,926
78.200000000000003,1293
77.599999999999994,1547
74.700000000000003,1262
74.599999999999994,824
71.200000000000003,951
81.200000000000003,1233
81.700000000000003,978
87.0,1311
70.299999999999997,884
83.700000000000003,1002
82.700000000000003,1198
56.600000000000001,1876
83.5,2612
72.700000000000003,867
80.900000000000006,2819
83.599999999999994,1187
87.299999999999997,1880
74.799999999999997,499
90.200000000000003,1332
89.700000000000003,624
86.099999999999994,560
82.400000000000006,1127
81.200000000000003,670
77.0,1411
67.0,1244
81.099999999999994,1000
78.400000000000006,1769
87.299999999999997,1898
87.799999999999997,1271
92.900000000000006,718
73.700000000000003,2469
85.900000000000006,1960
85.700000000000003,396
84.099999999999994,1288
84.5,902
82.5,1355
90.400000000000006,1539
83.799999999999997,1019
67.099999999999994,1497
88.299999999999997,1622
71.599999999999994,2857
78.799999999999997,2366
62.5,567
78.0,404
83.799999999999997,2071
80.700000000000003,1965
87.900000000000006,1593
80.099999999999994,863
85.599999999999994,762
90.700000000000003,1445
87.599999999999994,1595
59.5,1279
67.299999999999997,1107
79.099999999999994,2822
77.400000000000006,1719
63.299999999999997,2069
73.299999999999997,958
84.0,890
90.099999999999994,1515
70.700000000000003,1712
80.900000000000006,1280
85.599999999999994,1626
70.099999999999994,873
34.5,844
84.599999999999994,994
87.400000000000006,734
80.400000000000006,1010
73.599999999999994,1264
83.200000000000003,1340
75.5,1938
83.400000000000006,564
79.900000000000006,2307
84.099999999999994,1025
78.900000000000006,1313
83.900000000000006,1164
75.299999999999997,579
68.599999999999994,897
72.599999999999994,1281
88.200000000000003,1779
88.799999999999997,1437
80.599999999999994,795
81.299999999999997,1168
68.5,1233
87.700000000000003,1330
56.5,780
66.799999999999997,1686
86.799999999999997,1114
91.0,1238
83.400000000000006,716
77.5,1391
87.400000000000006,1326
81.299999999999997,2532
84.0,910
84.599999999999994,1222
73.700000000000003,19506
64.0,662
75.299999999999997,2291
73.799999999999997,980
78.099999999999994,655
84.400000000000006,1263
72.099999999999994,1420
90.0,476
90.0,789
89.099999999999994,886
81.799999999999997,859
83.700000000000003,1023
85.599999999999994,1245
86.400000000000006,2732
90.5,574
86.5,1207
89.0,770
68.5,727
84.599999999999994,1520
87.0,820
90.299999999999997,980
82.599999999999994,1881
74.0,1509
77.200000000000003,2561
89.200000000000003,902
74.0,2368
75.700000000000003,740
85.200000000000003,1352
70.799999999999997,1363
78.200000000000003,628
93.900000000000006,129
63.399999999999999,2108
91.5,1706
83.099999999999994,1336
73.700000000000003,1385
87.0,600
76.5,901
87.0,1661
53.5,751
86.0,898
77.900000000000006,1070
88.900000000000006,1459
86.599999999999994,1309
93.400000000000006,865
61.600000000000001,2395
82.0,1728
84.0,907
73.0,1163
63.899999999999999,1554
84.5,1080
87.5,2394
77.200000000000003,1499
63.899999999999999,652
67.299999999999997,837
77.799999999999997,933
90.400000000000006,2044
90.200000000000003,994
84.599999999999994,910
78.099999999999994,755
77.700000000000003,968
84.700000000000003,2446
82.799999999999997,1104
72.799999999999997,764
80.799999999999997,2234
83.700000000000003,1479
84.200000000000003,1728
76.900000000000006,1452
68.0,682
70.5,956
73.900000000000006,2025
72.0,952
64.200000000000003,1095
82.200000000000003,563
91.0,1792
77.299999999999997,1571
84.900000000000006,1027
81.700000000000003,788
74.299999999999997,874
77.5,2135
71.200000000000003,1417
73.0,1943
71.700000000000003,2532
76.400000000000006,2529
74.099999999999994,659
87.700000000000003,1474
81.799999999999997,744
79.700000000000003,1732
78.099999999999994,1432
74.0,3279
83.5,739
85.799999999999997,1320
70.700000000000003,597
81.0,834
92.799999999999997,2824
75.200000000000003,884
86.099999999999994,1071
69.400000000000006,2090
85.400000000000006,930
86.900000000000006,1170
74.599999999999994,929
94.0,2013
79.700000000000003,3969
79.700000000000003,1270
81.700000000000003,1506
85.299999999999997,994
84.099999999999994,666
73.799999999999997,1055
78.900000000000006,2619
87.700000000000003,1096
81.599999999999994,1305
85.799999999999997,841
70.799999999999997,1003
67.200000000000003,1167
81.799999999999997,816
78.299999999999997,959
85.799999999999997,1047
81.700000000000003,714
72.599999999999994,595
87.400000000000006,2284
85.700000000000003,788
79.700000000000003,4686
66.5,1428
79.200000000000003,1085
78.900000000000006,1021
77.799999999999997,997
70.900000000000006,660
80.900000000000006,1497
90.700000000000003,1289
80.299999999999997,1270
85.0,2461
89.299999999999997,1505
76.599999999999994,1243
83.799999999999997,1487
75.799999999999997,1374
84.900000000000006,1317
84.400000000000006,1399
73.400000000000006,1211
58.299999999999997,1194
80.400000000000006,2335
79.700000000000003,1745
60.799999999999997,610
80.099999999999994,796
78.299999999999997,793
88.599999999999994,674
65.5,2609
77.700000000000003,2428
87.599999999999994,1975
82.5,1796
88.900000000000006,1064
81.599999999999994,3005
83.0,1493
86.299999999999997,1197
